Kepler-596 b,Not A Binary,,0.309,21.30022655,,,,,Kepler-596,,1.21,1.32,6267,,Confirmed planets
HD 217786 b,S-type Binary,13,,1319,2.38,0.4,,,HD 217786,54.9,1.02,1.27,5966,7.6,"Confirmed planets, Planets in binary systems, S-type"
2M1207 b,Not A Binary,5,,,,,1230,,2M1207,59,0.025,,2550,,Confirmed planets
Kepler-824 b,Not A Binary,,0.167,4.51436633,,,,,Kepler-824,,1.15,1.22,6035,,Confirmed planets
Kepler-1473 b,Not A Binary,,0.106,14.4273551,,,,,Kepler-1473,,1.09,1.09,6046,,Confirmed planets
Kepler-123 b,Not A Binary,,0.26792,17.232366,,,,,Kepler-123,1026.8,,1.264,6089,,Confirmed planets
Kepler-123 c,Not A Binary,,0.13487,26.695074,,,,,Kepler-123,1026.8,,1.264,6089,,Confirmed planets
Kepler-1252 b,Not A Binary,,0.149,15.0540329,,,,,Kepler-1252,,1.06,1.09,5949,,Confirmed planets
2M 2140+16 b,Not A Binary,20,0.92,7340,3.53,0.26,,,2M 2140+16,25,0.08,0.1,2300,,Confirmed planets
Kepler-1387 b,Not A Binary,,0.083,2.27952666,,,,,Kepler-1387,,0.82,0.77,5046,,Confirmed planets
Gliese 687 b,Not A Binary,0.058,,38.14,0.16353,0.04,,,Gliese 687,4.5,0.413,0.4183,3413,,Confirmed planets
Kepler-729 b,Not A Binary,,0.319,3.16635371,,,,,Kepler-729,,0.94,0.91,5633,,Confirmed planets
HD 290327 b,Not A Binary,2.54,,2443,3.43,0.08,132.1,,HD 290327,54.9,0.9,1,5552,,Confirmed planets
Kepler-257 c,Not A Binary,,0.49301,6.581484,,,,,Kepler-257,1167.03,0.74,1.037,5180,,Confirmed planets
Kepler-257 b,Not A Binary,,0.23785,2.382667,,,,,Kepler-257,1167.03,0.74,1.037,5180,,Confirmed planets
Kepler-257 d,Not A Binary,,0.45109,24.664551,,,,,Kepler-257,1167.03,0.74,1.037,5180,,Confirmed planets
Kepler-925 b,Not A Binary,,0.209,33.8678531,,,,,Kepler-925,,0.77,0.72,4673,,Confirmed planets
HATS-7 b,Not A Binary,0.12,0.563,3.185315,0.04012,,,,HATS-7,257,0.849,0.815,4985,7.8,Confirmed planets
Kepler-721 b,Not A Binary,,0.236,5.39202539,,,,,Kepler-721,,0.82,0.78,5075,,Confirmed planets
Kepler-867 b,Not A Binary,,0.414,150.242127,,,,,Kepler-867,,0.92,0.91,5541,,Confirmed planets
Kepler-991 b,Not A Binary,,0.227,82.5342519,,,,,Kepler-991,,0.64,0.61,4392,,Confirmed planets
HD 215497 b,Not A Binary,0.02,,3.93404,0.047,0.16,984.3,,HD 215497,44,0.87,,5113,,Confirmed planets
HD 215497 c,Not A Binary,0.33,,567.94,1.282,0.49,185.8,,HD 215497,44,0.87,,5113,,Confirmed planets
HD 222155 b,Not A Binary,1.9,,3999,5.1,0.16,145.2,,HD 222155,49.1,1.13,1.67,5765,,Confirmed planets
HAT-P-18 b,Not A Binary,0.196,0.947,5.507978,0.0559,0.009,841,,HAT-P-18,166,0.77,0.717,4870,,Confirmed planets
Kepler-347 b,Not A Binary,,0.17953,12.79836,,,,,Kepler-347,1004.99,,1.005,6088,,Confirmed planets
Kepler-347 c,Not A Binary,,0.15948,27.320871,,,,,Kepler-347,1004.99,,1.005,6088,,Confirmed planets
HAT-P-28 b,Not A Binary,0.626,1.212,3.257215,0.0434,0.051,1262.4,,HAT-P-28,395,1.025,1.103,5680,,Confirmed planets
HD 126525 b,Not A Binary,0.224,,948.12,1.8105,0.13,185,,HD 126525,38.1,,,5940,,Confirmed planets
Kepler-670 b,Not A Binary,,1.176,2.81650485,,,,,Kepler-670,,0.99,0.99,5709,,Confirmed planets
Kepler-1579 b,Not A Binary,,0.075,0.84990789,,,,,Kepler-1579,,0.75,0.7,4584,,Confirmed planets
Kepler-1626 b,Not A Binary,,0.18,4.13962966,,,,,Kepler-1626,,1.51,1.85,6826,,Confirmed planets
Kepler-1004 b,Not A Binary,,0.56,5.28789787,,,,,Kepler-1004,,1.11,3.39,4972,,Confirmed planets
Kepler-1313 b,Not A Binary,,0.157,3.83309118,,,,,Kepler-1313,,0.92,0.85,5453,,Confirmed planets
WASP-66 b,Not A Binary,2.32,1.39,4.086052,0.0546,0,1647.5,,WASP-66,380,1.3,1.75,6600,,Confirmed planets
Kepler-1319 b,Not A Binary,,0.12,2.88676265,,,,,Kepler-1319,,0.56,0.54,3655,,Confirmed planets
Kepler-332 b,Not A Binary,,0.10662,7.626324,,,,,Kepler-332,379.55,,0.72,4955,,Confirmed planets
Kepler-332 c,Not A Binary,,0.09933,15.995622,,,,,Kepler-332,379.55,,0.72,4955,,Confirmed planets
Kepler-332 d,Not A Binary,,0.10753,34.21154,,,,,Kepler-332,379.55,,0.72,4955,,Confirmed planets
Kepler-903 b,Not A Binary,,0.179,10.3507721,,,,,Kepler-903,,0.98,0.97,5682,,Confirmed planets
Kepler-903 c,Not A Binary,,0.226,62.9228557,,,,,Kepler-903,,0.98,0.97,5682,,Confirmed planets
Kepler-1172 b,Not A Binary,,0.285,26.0204423,,,,,Kepler-1172,,0.92,0.89,5558,,Confirmed planets
Kepler-65 b,Not A Binary,,0.1257,2.1549156,0.035,0.02,,,Kepler-65,246.65,1.25,1.41,6211,2.9,Confirmed planets
Kepler-65 c,Not A Binary,,0.2294,5.8599408,0.068,0.08,,,Kepler-65,246.65,1.25,1.41,6211,2.9,Confirmed planets
Kepler-65 d,Not A Binary,,0.1344,8.131231,0.084,0.1,,,Kepler-65,246.65,1.25,1.41,6211,2.9,Confirmed planets
HD 96063 b,Not A Binary,0.9,,361.1,0.99,0,481.5,,HD 96063,158,1.02,4.5,5148,,Confirmed planets
Kepler-1187 b,Not A Binary,,0.233,18.87064068,,,,,Kepler-1187,,1.06,1.09,5975,,Confirmed planets
Kepler-766 b,Not A Binary,,0.302,6.10027804,,,,,Kepler-766,,1.1,1.15,5992,,Confirmed planets
Kepler-776 b,Not A Binary,,0.114,4.89718784,,,,,Kepler-776,,0.83,0.78,5071,,Confirmed planets
Kepler-1416 b,Not A Binary,,0.079,1.49514952,,,,,Kepler-1416,,1.09,1.15,6019,,Confirmed planets
Kepler-117 c,Not A Binary,1.84,1.101,50.790391,0.2804,0.0323,704,,Kepler-117,1430,1.129,1.606,6150,5.3,Confirmed planets
Kepler-117 b,Not A Binary,0.094,0.719,18.7959228,0.1445,0.0493,984,,Kepler-117,1430,1.129,1.606,6150,5.3,Confirmed planets
Kepler-1006 b,Not A Binary,,0.137,19.76172042,,,,,Kepler-1006,,0.78,0.74,5328,,Confirmed planets
HD 4313 b,Not A Binary,2.3,,356,1.19,0.041,450.4,,HD 4313,137,1.72,4.9,5035,,Confirmed planets
HAT-P-8 b,S-type Binary,1.275,1.321,3.0763402,0.0439,0,1713,,HAT-P-8,230,1.192,1.475,6200,4.3,"Confirmed planets, Planets in binary systems, S-type"
Kepler-208 b,Not A Binary,,0.14854,4.22864,,,,,Kepler-208,925.47,0.963,1.314,6092,,Confirmed planets
Kepler-208 c,Not A Binary,,0.12667,7.466623,,,,,Kepler-208,925.47,0.963,1.314,6092,,Confirmed planets
Kepler-208 e,Not A Binary,,0.13487,16.259458,,,,,Kepler-208,925.47,0.963,1.314,6092,,Confirmed planets
Kepler-208 d,Not A Binary,,0.10936,11.131786,,,,,Kepler-208,925.47,0.963,1.314,6092,,Confirmed planets
Gliese 676 A d,S-type Binary,0.014,,3.6,0.0413,0.15,,,Gliese 676,16.5,0.71,,,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 676 A e,S-type Binary,0.036,,35.37,0.187,0.24,,,Gliese 676,16.5,0.71,,,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 676 A b,S-type Binary,4.95,,1050.3,1.8,0.328,,,Gliese 676,16.5,0.71,,,,"Confirmed planets, Planets in binary systems, S-type"
Gliese 676 A c,S-type Binary,3,,4400,5.2,0.2,,,Gliese 676,16.5,0.71,,,,"Controversial, Planets in binary systems, S-type"
Gliese 649 b,Not A Binary,0.328,,598.3,1.135,0.3,102.2,,Gliese 649,10.34,0.54,,3700,,Confirmed planets
GJ 649.02,Not A Binary,0.03,,4.4762,0.043,0.2,,,Gliese 649,10.34,0.54,,3700,,Controversial
Kepler-1281 b,Not A Binary,,0.146,3.11602791,,,,,Kepler-1281,,0.87,0.83,5353,,Confirmed planets
Kepler-1159 b,Not A Binary,,0.211,22.70816791,,,,,Kepler-1159,,1.19,1.28,6217,,Confirmed planets
Kepler-789 b,Not A Binary,,0.189,8.63847725,,,,,Kepler-789,,1.01,1.02,5870,,Confirmed planets
HAT-P-13 b,Not A Binary,0.85,1.28,2.916243,0.0426,0.0142,1504.3,,HAT-P-13,214,1.22,1.56,5638,,Confirmed planets
HAT-P-13 c,Not A Binary,14.5,,448.2,1.186,0.666,276.2,,HAT-P-13,214,1.22,1.56,5638,,Confirmed planets
Kepler-1531 b,Not A Binary,,0.099,1.13854338,,,,,Kepler-1531,,1.16,1.27,6260,,Confirmed planets
MOA-2009-BLG-266L b,Not A Binary,0.0327,,2780,3.2,,,,MOA-2009-BLG-266L,3040,0.56,,5700,,Confirmed planets
Kepler-83 b,Not A Binary,,0.23056,9.770469,,,,,Kepler-83,619.67,0.664,0.594,4648,,Confirmed planets
Kepler-83 d,Not A Binary,,0.17679,5.169796,,,,,Kepler-83,619.67,0.664,0.594,4648,,Confirmed planets
Kepler-83 c,Not A Binary,,0.2096,20.090227,,,,,Kepler-83,619.67,0.664,0.594,4648,,Confirmed planets
EPIC 201637175 b,S-type Binary,,,0.381071,0.0088,,,,EPIC 201637175,225,0.6,0.57,3830,,"Confirmed planets, Planets in binary systems, S-type"
HD 25171 b,Not A Binary,0.95,,1845,3.02,0.08,169.7,,HD 25171,55,1.09,1.18,6160,,Confirmed planets
WASP-76 b,Not A Binary,0.92,1.83,1.809886,0.033,,2160,,WASP-76,120,1.46,1.73,6250,,Confirmed planets
Kepler-1153 b,Not A Binary,,0.154,1.75583533,,,,,Kepler-1153,,0.91,0.88,5470,,Confirmed planets
Kepler-1139 b,Not A Binary,,0.106,0.81316672,,,,,Kepler-1139,,0.94,0.91,5550,,Confirmed planets
HD 141937 b,Not A Binary,9.7,,653.22,1.52,0.41,215.8,,HD 141937,33.46,1.1,1.06,5925,,Confirmed planets
Kepler-340 c,Not A Binary,,0.30711,22.824669,,,,,Kepler-340,806,,1.85,6620,,Confirmed planets
Kepler-340 b,Not A Binary,,0.23056,14.844387,,,,,Kepler-340,806,,1.85,6620,,Confirmed planets
Kepler-1567 b,Not A Binary,,0.244,153.979578,,,,,Kepler-1567,,0.95,0.93,5655,,Confirmed planets
Kepler-1576 b,Not A Binary,,0.093,6.98471973,,,,,Kepler-1576,,1.05,1.06,5876,,Confirmed planets
Kepler-1113 b,Not A Binary,,0.251,42.3004954,,,,,Kepler-1113,,1.12,1.17,5931,,Confirmed planets
KOI-188 b,Not A Binary,0.25,0.978,3.79701816,0.0464,,1070,,KOI-188,650,0.93,0.86,5170,5,Confirmed planets
HD 117618 b,Not A Binary,0.178,,25.827,0.176,0.42,664.2,,HD 117618,38,1.05,1.19,5861,,Confirmed planets
HD 117618.02,Not A Binary,0.2,,318,0.93,0,,,HD 117618,38,1.05,1.19,5861,,Controversial
WASP-23 b,Not A Binary,0.884,0.962,2.9444256,0.0376,0.062,1024,,WASP-23,,0.78,0.765,5150,,Confirmed planets
HD 210702 b,Not A Binary,1.9,,354.8,1.2,0.094,,,HD 210702,54.9,1.68,5.1,4967,,Confirmed planets
Kepler-278 b,Not A Binary,,0.3709,30.160546,0.195,0.03,,,Kepler-278,511.95,1.079,2.935,4991,,Confirmed planets
Kepler-278 c,Not A Binary,,0.32716,51.078775,0.276,,,,Kepler-278,511.95,1.079,2.935,4991,,Confirmed planets
ROXs 42 B b,P-type Binary,10,,,,,,,ROXs 42 B,120,,,,,"Confirmed planets, Planets in binary systems, P-type"
Kepler-217 b,Not A Binary,,0.20322,5.374943,,,,,Kepler-217,1054.36,1.383,1.799,6171,,Confirmed planets
Kepler-217 c,Not A Binary,,0.16859,8.586004,,,,,Kepler-217,1054.36,1.383,1.799,6171,,Confirmed planets
Kepler-217 d,Not A Binary,,0.118,3.88689525,,,,,Kepler-217,1054.36,1.383,1.799,6171,,Confirmed planets
Kepler-491 b,Not A Binary,,0.796,4.22538451,,,,,Kepler-491,,1.04,1.03,5582,,Confirmed planets
CoRoT-6 b,Not A Binary,2.96,1.166,8.886593,0.0855,,929.2,,CoRoT-6,,1.05,1.025,6090,,Confirmed planets
HD 142245 b,Not A Binary,1.9,,1299,2.77,0,292.8,,HD 142245,109,1.69,5.2,4878,,Confirmed planets
Kepler-1519 b,Not A Binary,,0.63,240.7989397,,,,,Kepler-1519,,0.94,0.91,5644,,Confirmed planets
beta Ursae Minoris b,Not A Binary,6.1,,522.3,1.4,0.19,,,beta Ursae Minoris,40.14,1.4,38.3,4126,2.95,Confirmed planets
Kepler-506 b,Not A Binary,,0.244,6.8834055,,,,,Kepler-506,,1.19,1.19,6236,,Confirmed planets
Kepler-532 b,Not A Binary,,0.229,12.92491623,,,,,Kepler-532,,0.87,0.79,5192,,Confirmed planets
HD 187123 b,Not A Binary,0.5074,,3.0965886,0.04213,0.0093,,,HD 187123,48.3,1.037,1.143,5815,,Confirmed planets
HD 187123 c,Not A Binary,1.818,,3324,4.417,0.28,,,HD 187123,48.3,1.037,1.143,5815,,Confirmed planets
HAT-P-15 b,Not A Binary,1.946,1.072,10.863502,0.0964,0.19,819.9,,HAT-P-15,190,1.013,1.08,5568,,Confirmed planets
HD 154345 b,Not A Binary,1,,3538,4.3,0.26,106.4,,HD 154345,18.06,0.88,,5468,,Confirmed planets
Kepler-675 b,Not A Binary,,0.218,2.33743801,,,,,Kepler-675,,0.79,0.75,4945,,Confirmed planets
Kepler-179 c,Not A Binary,,0.18226,6.40013,,,,,Kepler-179,602.79,0.842,0.759,5302,,Confirmed planets
Kepler-179 b,Not A Binary,,0.14945,2.735926,,,,,Kepler-179,602.79,0.842,0.759,5302,,Confirmed planets
HD 100546 b,Not A Binary,17.5,6,,53,,1028,0.0055,HD 100546,97,2.4,,10500,0.005,Confirmed planets
HD 100546 c,Not A Binary,,,,13.5,,,,HD 100546,97,2.4,,10500,0.005,Controversial
Psi-1 Draconis B b,S-type Binary,1.53,,3117,4.43,0.4,,,Psi-1 Draconis,22.93,1.19,,6213,2.5,"Confirmed planets, Planets in binary systems, S-type"
HD 190984 b,Not A Binary,3.1,,4885,5.5,0.57,136.2,,HD 190984,103,0.91,1.53,5988,,Confirmed planets
Kepler-346 b,Not A Binary,,0.24241,6.511127,,,,,Kepler-346,1384.64,1.02,1.021,6033,,Confirmed planets
Kepler-346 c,Not A Binary,,0.27977,23.851549,,,,,Kepler-346,1384.64,1.02,1.021,6033,,Confirmed planets
Kepler-1078 b,Not A Binary,,0.17,3.00725242,,,,,Kepler-1078,,0.94,0.92,5612,,Confirmed planets
Kepler-719 b,Not A Binary,,0.76,5.00731778,,,,,Kepler-719,,0.99,0.98,5777,,Confirmed planets
Kepler-685 b,Not A Binary,,0.944,1.6255222,,,,,Kepler-685,,1.11,1.16,5963,,Confirmed planets
Kepler-1513 b,Not A Binary,,0.755,160.8846509,,,,,Kepler-1513,,0.99,0.97,5617,,Confirmed planets
Kepler-1434 b,Not A Binary,,0.099,8.05333618,,,,,Kepler-1434,,1.47,2.04,6291,,Confirmed planets
Kepler-953 b,Not A Binary,,0.376,88.40655258,,,,,Kepler-953,,0.95,0.99,5416,,Confirmed planets
Kepler-953 c,Not A Binary,,0.106,9.10967112,,,,,Kepler-953,,0.95,0.99,5416,,Confirmed planets
KOI-183 b,Not A Binary,0.595,1.192,2.6843285,0.03585,0.019,1605,,KOI-183,725,0.85,0.95,5560,11,Confirmed planets
Kepler-629 b,Not A Binary,,0.123,7.2385854,,,,,Kepler-629,,0.93,0.84,5444,,Confirmed planets
Kepler-956 b,Not A Binary,,0.268,5.24867263,,,,,Kepler-956,,1.1,1.15,6040,,Confirmed planets
Kepler-320 c,Not A Binary,,0.12485,17.934937,,,,,Kepler-320,767.15,1.18,1.108,6435,,Confirmed planets
Kepler-320 b,Not A Binary,,0.10389,8.371554,,,,,Kepler-320,767.15,1.18,1.108,6435,,Confirmed planets
HD 50499 b,Not A Binary,1.71,,2482.7,3.86,0.23,155.1,,HD 50499,47.26,1.27,1.38,5902,,Confirmed planets
WASP-78 b,Not A Binary,1.16,1.75,2.17517656,0.0415,0,2006.7,,WASP-78,550,2.02,2.31,6100,,Confirmed planets
Kepler-1569 b,Not A Binary,,0.15,5.79180156,,,,,Kepler-1569,,1.25,1.4,6319,,Confirmed planets
Kepler-1534 b,Not A Binary,,0.169,5.71668872,,,,,Kepler-1534,,0.9,0.86,5442,,Confirmed planets
Kepler-1247 b,Not A Binary,,0.208,13.71220213,,,,,Kepler-1247,,0.86,0.82,5303,,Confirmed planets
Kepler-1364 b,Not A Binary,,0.192,13.32196237,,,,,Kepler-1364,,1.49,1.79,6805,,Confirmed planets
Kepler-1355 b,Not A Binary,,0.13,1.28958811,,,,,Kepler-1355,,0.88,0.83,5352,,Confirmed planets
Kepler-518 b,Not A Binary,,0.188,8.51203588,,,,,Kepler-518,,0.96,0.88,5842,,Confirmed planets
HD 28254 b,Not A Binary,1.16,,1116,2.15,0.81,196.8,,HD 28254,56.2,1.06,1.48,5664,,Confirmed planets
Kepler-1155 b,Not A Binary,,0.181,33.469743,,,,,Kepler-1155,,1.03,1.03,5842,,Confirmed planets
Kepler-897 b,Not A Binary,,0.213,8.0472642,,,,,Kepler-897,,1.03,1.04,5839,,Confirmed planets
Kepler-1016 b,Not A Binary,,0.194,1.95452434,,,,,Kepler-1016,,0.99,1,5821,,Confirmed planets
Kepler-1016 c,Not A Binary,,0.328,105.6551369,,,,,Kepler-1016,,0.99,1,5821,,Confirmed planets
HD 218566 b,Not A Binary,0.21,,225.7,0.6873,0.3,,,HD 218566,28.55,0.85,0.86,4820,8.5,Confirmed planets
WASP-109 b,Not A Binary,0.91,1.443,3.3190233,0.0463,,1695,,WASP-109,330,0.91,1.346,6520,2.6,Confirmed planets
Kepler-1190 b,Not A Binary,,0.119,10.45843441,,,,,Kepler-1190,,0.76,0.72,4730,,Confirmed planets
Kepler-1168 b,Not A Binary,,0.223,55.8226539,,,,,Kepler-1168,,0.87,0.82,5157,,Confirmed planets
Kepler-1320 b,Not A Binary,,0.152,0.86838653,,,,,Kepler-1320,,0.8,0.74,4817,,Confirmed planets
Kepler-905 b,Not A Binary,,0.126,5.08274652,,,,,Kepler-905,,0.95,0.86,5461,,Confirmed planets
Kepler-47 (AB) b,P-type Binary,,0.27156828,49.514,0.2956,,448.8,,Kepler-47,1189,,,,,"Confirmed planets, Planets in binary systems, P-type"
Kepler-47 (AB) c,P-type Binary,,0.42011066,303.158,0.989,,245.3,,Kepler-47,1189,,,,,"Confirmed planets, Planets in binary systems, P-type"
Kepler-1521 b,Not A Binary,,0.223,47.14840805,,,,,Kepler-1521,,0.81,0.76,5042,,Confirmed planets
Kepler-464 b,Not A Binary,,0.294,7.25696522,,,,,Kepler-464,,1.21,1.59,5933,,Confirmed planets
Kepler-159 b,Not A Binary,,0.21689,10.139623,,,,,Kepler-159,457.7,0.628,0.663,4625,,Confirmed planets
Kepler-159 c,Not A Binary,,0.31075,43.595792,,,,,Kepler-159,457.7,0.628,0.663,4625,,Confirmed planets
KOI-2939 b,P-type Binary,1.52,1.05932,1107.5923,2.7205,0.0581,,,KOI-2939,,,,,,"Confirmed planets, Planets in binary systems, P-type"
HAT-P-17 b,Not A Binary,0.534,1.01,10.338523,0.0882,0.346,707.1,,HAT-P-17,90,0.857,0.837,5246,,Confirmed planets
HAT-P-17 c,Not A Binary,1.4,,1798,2.75,0.1,127.5,,HAT-P-17,90,0.857,0.837,5246,,Confirmed planets
Kepler-1492 b,Not A Binary,,0.133,16.75255007,,,,,Kepler-1492,,0.77,0.72,4712,,Confirmed planets
Kepler-96 b,Not A Binary,,0.243318,16.2385,,,,,Kepler-96,128,1,1.02,5690,2.34,Confirmed planets
HD 39194 b,Not A Binary,0.0117,,5.6363,0.0519,0.2,881.3,,HD 39194,25.9,,,5150,,Confirmed planets
HD 39194 c,Not A Binary,0.0187,,14.025,0.0954,0.11,651.2,,HD 39194,25.9,,,5150,,Confirmed planets
HD 39194 d,Not A Binary,0.0162,,33.941,0.172,0.2,484.1,,HD 39194,25.9,,,5150,,Confirmed planets
Kepler-139 b,Not A Binary,,0.26792,15.771044,,,,,Kepler-139,476.47,1.084,1.3,5594,,Confirmed planets
Kepler-139 c,Not A Binary,,0.30802,157.072878,,,,,Kepler-139,476.47,1.084,1.3,5594,,Confirmed planets
Kepler-130 c,Not A Binary,,0.25608,27.508653,0.176,0.08,,,Kepler-130,266.39,0.965,1.127,5884,,Confirmed planets
Kepler-130 b,Not A Binary,,0.09295,8.457458,0.08,0.15,,,Kepler-130,266.39,0.965,1.127,5884,,Confirmed planets
Kepler-130 d,Not A Binary,,0.14945,87.517905,0.381,,,,Kepler-130,266.39,0.965,1.127,5884,,Confirmed planets
WASP-21 b,Not A Binary,0.276,1.162,4.3225186,0.0499,0,1333,,WASP-21,230,0.89,1.136,5800,,Confirmed planets
Kepler-292 f,Not A Binary,,0.21416,20.834237,,,,,Kepler-292,1216.22,0.834,0.826,5299,,Confirmed planets
Kepler-292 d,Not A Binary,,0.20322,7.055679,,,,,Kepler-292,1216.22,0.834,0.826,5299,,Confirmed planets
Kepler-292 e,Not A Binary,,0.24332,11.97901,,,,,Kepler-292,1216.22,0.834,0.826,5299,,Confirmed planets
Kepler-292 c,Not A Binary,,0.13396,3.715335,,,,,Kepler-292,1216.22,0.834,0.826,5299,,Confirmed planets
Kepler-292 b,Not A Binary,,0.12029,2.580827,,,,,Kepler-292,1216.22,0.834,0.826,5299,,Confirmed planets
Kepler-1344 b,Not A Binary,,0.164,4.7683049,,,,,Kepler-1344,,1.09,1.13,5981,,Confirmed planets
Kepler-323 c,Not A Binary,,0.14854,3.553822,,,,,Kepler-323,499.35,1.16,1.178,5987,,Confirmed planets
Kepler-323 b,Not A Binary,,0.13032,1.678327,,,,,Kepler-323,499.35,1.16,1.178,5987,,Confirmed planets
51 Peg b,Not A Binary,0.46,,4.231,0.052,0,1260.3,,51 Peg,14.7,1.04,1.266,5793,,Confirmed planets
Kepler-231 c,Not A Binary,,0.17588,19.271566,,,,,Kepler-231,280.31,0.58,0.49,3767,,Confirmed planets
Kepler-231 b,Not A Binary,,0.15766,10.065275,,,,,Kepler-231,280.31,0.58,0.49,3767,,Confirmed planets
Kepler-1420 b,Not A Binary,,0.114,6.69960006,,,,,Kepler-1420,,0.82,0.79,5187,,Confirmed planets
KOI-285 b,Not A Binary,,0.326,13.748933,0.118,0.17,934,,KOI-285,367.56,1.209,1.719,5883,5.2,Confirmed planets
KOI-285 c,Not A Binary,,0.219,26.72311,0.184,0.04,748,,KOI-285,367.56,1.209,1.719,5883,5.2,Confirmed planets
KOI-285 d,Not A Binary,,0.1844,49.3568,0.278,0.07,608,,KOI-285,367.56,1.209,1.719,5883,5.2,Confirmed planets
CoRoT-1 b,Not A Binary,1.03,1.49,1.5089557,0.0254,0,1898,,CoRoT-1,460,0.95,1.11,6298,,Confirmed planets
HD 33564 b,Not A Binary,9.1,,388,1.1,0.34,273.5,,HD 33564,20.98,1.25,1.1,6250,,Confirmed planets
Kepler-1152 b,Not A Binary,,0.078,1.64680191,,,,,Kepler-1152,,0.55,0.53,3964,,Confirmed planets
Kepler-1617 b,Not A Binary,,0.107,27.4785572,,,,,Kepler-1617,,1.15,1.22,6167,,Confirmed planets
HD 18742 b,Not A Binary,2.7,,772,1.92,0,354.4,,HD 18742,135,1.6,4.9,5048,,Confirmed planets
Kepler-559 b,Not A Binary,,0.322,17.58752333,,,,,Kepler-559,,0.96,0.95,5630,,Confirmed planets
MOA-2011-BLG-293L b,Not A Binary,4.8,,,1.1,,112.1,,MOA-2011-BLG-293L,7700,0.86,0.82,5180,,Confirmed planets
HD 96700 b,Not A Binary,0.0284,,8.1256,0.0774,0.1,1001.4,,HD 96700,25.6,,,5940,,Confirmed planets
HD 96700 c,Not A Binary,0.04,,103.49,0.422,0.37,425.4,,HD 96700,25.6,,,5940,,Confirmed planets
Kepler-898 b,Not A Binary,,0.133,5.8706191,,,,,Kepler-898,,0.65,0.62,4223,,Confirmed planets
Kepler-389 b,Not A Binary,,0.13761,3.244107,,,,,Kepler-389,1101.76,,0.792,5376,,Confirmed planets
Kepler-389 c,Not A Binary,,0.13305,14.51143,,,,,Kepler-389,1101.76,,0.792,5376,,Confirmed planets
Kepler-471 b,Not A Binary,,1.335,5.01423457,,,,,Kepler-471,,1.49,1.8,6733,,Confirmed planets
Kepler-1284 b,Not A Binary,,0.108,0.66407381,,,,,Kepler-1284,,0.84,0.79,5123,,Confirmed planets
Kepler-1410 b,Not A Binary,,0.159,60.866168,,,,,Kepler-1410,,0.63,0.6,4092,,Confirmed planets
Kepler-770 b,Not A Binary,,0.205,18.92540274,,,,,Kepler-770,,0.94,0.92,5598,,Confirmed planets
Kepler-770 c,Not A Binary,,0.107,1.47532231,,,,,Kepler-770,,0.94,0.92,5598,,Confirmed planets
Kepler-770 d,Not A Binary,,0.125,4.15244722,,,,,Kepler-770,,0.94,0.92,5598,,Confirmed planets
Kepler-1288 b,Not A Binary,,0.1,2.76122421,,,,,Kepler-1288,,1.2,1.29,6132,,Confirmed planets
HD 142022 A b,S-type Binary,5.1,,1928,3.03,0.53,112.3,,HD 142022,35.87,0.99,0.705,5382,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-479 b,Not A Binary,,0.189,12.49341307,,,,,Kepler-479,,0.86,0.81,5247,,Confirmed planets
Kepler-830 b,Not A Binary,,0.152,11.29695137,,,,,Kepler-830,,1.07,1.11,6037,,Confirmed planets
Kepler-620 b,Not A Binary,,0.296,12.91375431,,,,,Kepler-620,,1.15,1.22,6155,,Confirmed planets
Kepler-176 c,Not A Binary,,0.23694,12.759712,,,,,Kepler-176,669.36,,0.891,5232,,Confirmed planets
Kepler-176 b,Not A Binary,,0.13032,5.433074,,,,,Kepler-176,669.36,,0.891,5232,,Confirmed planets
Kepler-176 d,Not A Binary,,0.22874,25.751974,,,,,Kepler-176,669.36,,0.891,5232,,Confirmed planets
Kepler-176 e,Not A Binary,,0.129,51.16579,,,,,Kepler-176,669.36,,0.891,5232,,Confirmed planets
WASP-3 b,S-type Binary,2.06,1.454,1.8468372,0.0313,0,1825.6,,WASP-3,220,1.24,1.31,6400,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-508 b,Not A Binary,,0.146,25.30889748,,,,,Kepler-508,,1.16,1.25,6025,,Confirmed planets
HD 106270 b,Not A Binary,11,,2890,4.3,0.402,187.6,,HD 106270,84.9,1.32,2.5,5638,,Confirmed planets
Kepler-449 b,S-type Binary,,0.1834,12.58242,0.105,0.03,,,Kepler-449,,0.969,1.57,5588,,"Confirmed planets, Planets in binary systems, S-type"
Kepler-449 c,S-type Binary,,0.2466,33.6727,0.202,0.05,,,Kepler-449,,0.969,1.57,5588,,"Confirmed planets, Planets in binary systems, S-type"
BD+20 1790 b,Not A Binary,6.37,,7.78287,0.066,0.22,,,BD+20 1790,25.4,0.63,,4410,,Confirmed planets
Kepler-1580 b,Not A Binary,,0.188,56.6449279,,,,,Kepler-1580,,1.47,2.15,6228,,Confirmed planets
Kepler-644 b,Not A Binary,,0.281,3.1739171,,,,,Kepler-644,,1.49,1.81,6747,,Confirmed planets
Kepler-946 b,Not A Binary,,0.172,11.79162572,,,,,Kepler-946,,0.94,0.93,5665,,Confirmed planets
